num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,,
2022S022970,09/08/2022,7:45:00,RONDA. SEGOVIA, 37B,37B,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439101875,4473542372,N,NULL,
2022S022975,09/08/2022,11:20:00,CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA,8A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442564388,4483662295,N,NULL,,
2022S023042,10/08/2022,19:42:00,CALL. LEONARDO PRIETO CASTRO,6,6,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,438600967,4478336409,N,NULL,
2022S023074,11/08/2022,17:55:00,CALL. FLAUTAS / CALL. CLARINETES,9,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435062144,4469091340,N,NULL,,
2022S023135,11/08/2022,20:58:00,CALL. PICO DE LOS ARTILLEROS,84,84,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445720592,4472999524,N,NULL,
2022S023143,12/08/2022,20:50:00,CALL. PRINCESA / PLAZA. ESPAÑA,2,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,NULL,NULL,439601676,4475127428,N,NULL,,
2022S023181,13/08/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,445771219,4475194479,N,NULL,,
2022S023181,13/08/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445771219,4475194479,N,NULL,,
2022S023248,14/08/2022,11:08:00,CALL. TUCAN / CALL. CONDOR,11,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,437236558,4471325365,N,NULL,,
2022S023292,13/08/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437349817,4476081879,N,NULL,,
2022S023292,13/08/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,437349817,4476081879,N,NULL,,
2022S023304,15/08/2022,19:17:00,CALL. PRINCESA / CALL. HILARION ESLAVA,70,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439191871,4475913257,N,NULL,,
2022S023322,16/08/2022,8:55:00,CALL. O'DONNELL / CALL. FERNAN GONZALEZ,36,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442789188,4474743995,N,NULL,,
2022S023348,15/08/2022,12:58:00,CALL. MORALZARZAL / CALL. LA MASO,80,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439782849,4482744588,N,NULL,,
2022S023380,16/08/2022,18:50:00,CALL. SILVA,2,2,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,439941965,4474683920,N,NULL,
2022S023382,15/08/2022,22:30:00,CALL. ALCALA,22,22,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,440715992,4474389061,N,NULL,
2022S023382,15/08/2022,22:30:00,CALL. ALCALA,22,22,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 15 a 17 años,Mujer,NULL,NULL,440715992,4474389061,N,NULL,
2022S023397,17/08/2022,7:38:00,CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO,7,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,444160830,4473558441,N,NULL,,
2022S023428,17/08/2022,14:50:00,CALL. INFANTA MERCEDES,37,37,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,440785186,4478597997,N,NULL,
2022S023439,17/08/2022,18:45:00,PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA,2,4,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441540051,4474637240,N,NULL,,
2022S023594,20/08/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441297948,4476954142,N,NULL,,
2022S023594,20/08/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,441297948,4476954142,N,NULL,,
2022S023605,17/08/2022,7:35:00,PASEO. EXTREMADURA / CALL. AYTONA,443,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,433726823,4471190520,N,NULL,,
2022S023659,21/08/2022,17:44:00,CALL. OFELIA NIETO / CALL. ALONSO NUÑEZ,10,6,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,439750713,4478903788,N,NULL,,
2022S023736,22/08/2022,13:45:00,PASEO. RECOLETOS,2,2,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441271815,4474605030,N,NULL,
2022S023736,22/08/2022,13:45:00,PASEO. RECOLETOS,2,2,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441271815,4474605030,N,NULL,
2022S023740,23/08/2022,11:08:00,AVD. DEMOCRACIA FAROLA Nº 111,25,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,447510005,4471485991,N,NULL,,
2022S023750,23/08/2022,15:22:00,GTA. PUENTE DE SEGOVIA / PASEO. ERMITA DEL SANTO,1,10,LATINA,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,438577107,4473961970,N,NULL,,
2022S023768,23/08/2022,19:40:00,CALL. GRAN VIA,1,1,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440869702,4474493038,N,NULL,
2022S023826,24/08/2022,22:25:00,CALL. OLIVAR,47,47,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440490190,4473403623,N,NULL,
2022S023875,25/08/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,433863449,4474982146,N,NULL,,
2022S023875,25/08/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,433863449,4474982146,N,NULL,,
2022S023925,26/08/2022,17:30:00,CALL. O'DONNELL,46,46,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,442898645,4474737955,N,NULL,
2022S024024,28/08/2022,12:05:00,GTA. PUENTE DE SEGOVIA / GTA. PUENTE DE SEGOVIA,1,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,438582178,4473961597,N,NULL,,
2022S024061,29/08/2022,8:28:00,GTA. LUIS ROSALES / CALL. LOPEZ DE HOYOS,0,16,HORTALEZA,Caída,LLuvia intensa,Bicicleta,Conductor,De 45 a 49 años,Mujer,3,Ingreso superior a 24 horas,444536250,4479753981,N,NULL,,
2022S024063,29/08/2022,8:30:00,CALL. ANTONIO PEREZ / CALL. GABRIEL LOBO,20,5,CHAMARTÍN,Caída,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,442204995,4477073665,N,NULL,,
2022S024071,29/08/2022,8:55:00,LATINA,150,10,LATINA,Caída,NULL,Bicicleta,Conductor,De 65 a 69 años,Hombre,NULL,NULL,435991447,4472395758,N,NULL,,
2022S024087,28/08/2022,22:00:00,PQUE. MADRID RIO, +00450I,+00450I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,439197612,4472359074,NULL,NULL,
2022S024087,28/08/2022,22:00:00,PQUE. MADRID RIO, +00450I,+00450I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439197612,4472359074,N,NULL,
2022S024113,29/08/2022,19:30:00,ANILLO CICLISTA PK 39.200,3,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,434278908,4472736656,N,NULL,,
2022S024128,29/08/2022,23:20:00,CMNO GANAPANES,3,8,FUENCARRAL-EL PARDO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,439412910,4480368950,N,NULL,,
2022S024202,30/08/2022,20:45:00,CALL. BOYER / CALL. VIGIL,1,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,450241732,4472878025,N,NULL,,
2022S024205,30/08/2022,21:05:00,CALL. SEGOVIA / CALL. JUAN DUQUE,69,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,NULL,NULL,438962184,4473938244,N,NULL,,
2022S024503,31/08/2022,10:15:00,AVDA. ANDES, 50. FAROLA 75,50,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,447601791,4478738037,N,NULL,
2022S024509,30/08/2022,19:50:00,CALL. CARTAGENA,111,111,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442804585,4476873373,N,NULL,
2022S024548,31/08/2022,20:00:00,CALL. CASTELLFLORITE / CALL. VIA CARPETANA,1,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,437236781,4471747405,N,NULL,,
2022S024703,01/09/2022,14:25:00,CALL. SOR ANGELA DE LA CRUZ / CALL. BRAVO MURILLO,43,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440797265,4479104248,N,NULL,,
2022S024718,01/09/2022,17:50:00,CALL. PRINCIPE DE VERGARA,253,253,5,CHAMARTÍN,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442577954,4478551334,N,NULL,
2022S024730,02/09/2022,7:59:00,CALL. SAN ROQUE / CALL. PEZ,20,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,440254379,4474940372,N,NULL,,
2022S024778,02/09/2022,15:10:00,CALL. GENERAL RICARDOS,190,190,11,CARABANCHEL,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,437576486,4470878534,N,NULL,
2022S024831,02/09/2022,23:30:00,CALL. JOSE ORTEGA Y GASSET / PASEO. CASTELLANA,2,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,441602832,4475754030,N,NULL,,
2022S024832,03/09/2022,5:50:00,PASEO. INFANTA ISABEL,7,7,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,441479954,4473237861,N,NULL,
2022S024846,03/09/2022,16:00:00,CALL. AGUSTIN DURAN,29,29,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Mujer,14,Sin asistencia sanitaria,442881197,4476413195,N,NULL,
2022S024850,03/09/2022,16:45:00,CALL. ANTONIO LOPEZ, 254A,254A,12,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440963762,4470115541,S,NULL,
2022S024874,03/09/2022,22:44:00,AVDA. MENENDEZ PELAYO,71,71,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442606870,4473620823,N,NULL,
2022S024913,04/09/2022,9:50:00,AUTOV. M-607, +01750S,+01750S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439945320,4489606451,N,NULL,
2022S024932,04/09/2022,19:20:00,AVDA. GRAN VIA DEL SURESTE,38,38,18,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,449664622,4467766616,N,NULL,
2022S024932,04/09/2022,19:20:00,AVDA. GRAN VIA DEL SURESTE,38,38,18,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,449664622,4467766616,N,NULL,
2022S024937,04/09/2022,20:45:00,CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,446440190,4473217320,N,NULL,,
2022S024964,04/09/2022,11:10:00,GTA. S.A.R. DON JUAN DE BORBON Y BATTEMBERG,1,1,21,BARAJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,447858768,4479001595,N,NULL,
2022S024969,05/09/2022,11:40:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE,33,33,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,440609965,4477582774,N,NULL,
2022S025014,06/09/2022,0:55:00,PASEO. ERMITA DEL SANTO,17,17,10,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,438599029,4473391068,N,NULL,
2022S025022,06/09/2022,8:00:00,AVDA. LUIS ARAGONES,6,6,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,449202189,4476181643,N,NULL,
2022S025147,06/09/2022,19:50:00,CALL. CONCEPCION JERONIMA / CALL. EL SALVADOR,25,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440077891,4473945976,N,NULL,,
2022S025198,06/09/2022,23:30:00,MADRID,1,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438726977,4474483643,N,NULL,,
2022S025210,07/09/2022,8:45:00,CALL. CEA BERMUDEZ / CALL. VALLEHERMOSO,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439930034,4476699065,N,NULL,,
2022S025238,07/09/2022,11:01:00,CALL. VIDAUBA / CALL. RODRIGO DE ARANA,12,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435306720,4470322041,N,NULL,,
2022S025257,07/09/2022,0:05:00,CALL. ENCOMIENDA DE PALACIOS,35,35,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,NULL,NULL,445462458,4472416673,S,NULL,
2022S025323,07/09/2022,17:35:00,CALL. SANTOÑA / CALL. MARINA USERA,27,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439402434,4470376285,N,NULL,,
2022S025335,07/09/2022,19:25:00,CENTR. MATADERO MADRID,0,0,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440827612,4471403339,N,NULL,
2022S025335,07/09/2022,19:25:00,CENTR. MATADERO MADRID,0,0,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440827612,4471403339,N,NULL,
2022S025340,07/09/2022,20:30:00,PASEO. CHOPERA,4,4,2,ARGANZUELA,Caída,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,440470572,4471907806,N,NULL,
2022S025494,07/09/2022,21:05:00,CALL. GAZANIA,2,2,9,MONCLOA-ARAVACA,Atropello a animal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,435242174,4476911903,N,NULL,
2022S025497,07/09/2022,20:00:00,CALL. CAMINO DE LOS VINATEROS,1,1,14,MORATALAZ,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,443737877,4473585096,N,NULL,
2022S025618,08/09/2022,19:20:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA,15,15,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446170499,4483203591,N,NULL,
2022S025745,09/09/2022,14:50:00,CTRA. RODAJOS,2,2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,434399454,4473774564,N,NULL,
2022S025836,10/09/2022,9:55:00,CMNO. PERALES / CALL. SAN MAXIMO,48B,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Mujer,1,Atención en urgencias sin posterior ingreso,441325492,4470176638,N,NULL,,
2022S025843,10/09/2022,9:55:00,AVDA. LAS FUERZAS ARMADAS,152,152,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Mujer,2,Ingreso inferior o igual a 24 horas,446580142,4481795637,N,NULL,
2022S025846,10/09/2022,12:00:00,CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO,2,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,434484997,4473793497,N,NULL,,
2022S025846,10/09/2022,12:00:00,CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO,2,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,434484997,4473793497,N,NULL,,
2022S025849,10/09/2022,15:25:00,CALL. ATOCHA / RONDA. ATOCHA,127,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,441255523,4473362641,N,NULL,,
2022S025868,10/09/2022,18:00:00,CMNO. VALDECERBERO,4,4,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,438850228,4484408624,N,NULL,
2022S025902,11/09/2022,10:40:00,AVDA. ENTREVIAS / AVDA. BUENOS AIRES,140,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,444571517,4469793657,N,NULL,,
2022S025907,11/09/2022,12:00:00,AV. MONASTERIO DE SILOS- BAJO PASO ELEV.VIA FERREA,100,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,439142175,4483264303,N,NULL,,
2022S025907,11/09/2022,12:00:00,AV. MONASTERIO DE SILOS- BAJO PASO ELEV.VIA FERREA,100,8,FUENCARRAL-EL PARDO,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,439142175,4483264303,N,NULL,,
2022S025987,12/09/2022,9:19:00,FUENCARRAL EL PARDO,9,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1,Atención en urgencias sin posterior ingreso,443670138,4483990071,N,NULL,,
2022S026025,12/09/2022,16:45:00,CALL. CARAMUEL / CALL. POZOBLANCO,35,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,438288404,4473536613,N,NULL,,
2022S026187,13/09/2022,19:50:00,CALL. BRAVO MURILLO,107,107,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Conductor,De 6 a 9 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440228506,4477727536,N,NULL,
2022S026187,13/09/2022,19:50:00,CALL. BRAVO MURILLO,107,107,6,TETUÁN,Atropello a persona,Despejado,Bicicleta,Peatón,De 45 a 49 años,Mujer,1,Atención en urgencias sin posterior ingreso,440228506,4477727536,N,NULL,
2022S026387,14/09/2022,22:55:00,PLAZA. CATALUÑA,1,1,5,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442463501,4477772609,N,NULL,
2022S026396,15/09/2022,8:40:00,CON CALLE LOS YEBENES,2,10,LATINA,Colisión lateral,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,435805639,4472188812,N,NULL,,
2022S026421,15/09/2022,16:30:00,AVDA. POBLADOS / AVDA. RAFAELA YBARRA,32,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,439567962,4469421369,N,NULL,,
2022S026428,15/09/2022,14:45:00,CALL. ALBERTO AGUILERA / CALL. SERRANO JOVER,37,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439441430,4475764282,N,NULL,,
2022S026462,15/09/2022,15:45:00,AVDA. NICETO ALCALA ZAMORA / CTRA. ESTACION DE HORTALEZA,3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,444946713,4481405566,N,NULL,,
2022S026483,15/09/2022,16:50:00,GTA. PUENTE DE SEGOVIA / PASEO. MARQUES DE MONISTROL,1,10,LATINA,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,NULL,NULL,438581954,4473959286,N,NULL,,
2022S026493,15/09/2022,20:15:00,AVDA. SEGUNDA / CALL. OCHO,13,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,449601617,4477481743,N,NULL,,
2022S026552,08/09/2022,14:00:00,CALL. GENERAL RICARDOS / CALL. SAN PATRICIO,96,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,438403825,4471545603,N,NULL,,
